_uid_,gridref,km_sq,record_dat,species,adults,males,females,mating,eggs,larvae,nests,pupae,rec_year,rec_month,rec_day,x,y
2136,NM996451,NM9945,30/05/2009,Chequered Skipper,2,,,,,,,,2009,5,30,199650,745150
2137,NM996453,NM9945,30/05/2009,Chequered Skipper,2,,,,,,,,2009,5,30,199650,745350
2138,NM997451,NM9945,30/05/2009,Chequered Skipper,1,,,,,,,,2009,5,30,199750,745150
2139,NM997452,NM9945,30/05/2009,Chequered Skipper,2,,,,,,,,2009,5,30,199750,745250
2140,NM997454,NM9945,30/05/2009,Chequered Skipper,3,,,,,,,,2009,5,30,199750,745450
2141,NM997455,NM9945,30/05/2009,Chequered Skipper,2,,,,,,,,2009,5,30,199750,745550
2142,NM998452,NM9945,30/05/2009,Chequered Skipper,7,,,,,,,,2009,5,30,199850,745250
2143,NM999453,NM9945,30/05/2009,Chequered Skipper,6,,,,,,,,2009,5,30,199950,745350
2144,NN000453,NN0045,30/05/2009,Chequered Skipper,1,,,,,,,,2009,5,30,200050,745350
2145,NN000454,NN0045,30/05/2009,Chequered Skipper,1,,,,,,,,2009,5,30,200050,745450
2146,NN001456,NN0045,30/05/2009,Chequered Skipper,2,,,,,,,,2009,5,30,200150,745650
2147,NN001458,NN0045,30/05/2009,Chequered Skipper,2,,,,,,,,2009,5,30,200150,745850
2148,NN001459,NN0045,30/05/2009,Chequered Skipper,1,,,,,,,,2009,5,30,200150,745950
2149,NN002459,NN0045,30/05/2009,Chequered Skipper,9,,,,,,,,2009,5,30,200250,745950
2150,NN002460,NN0046,30/05/2009,Chequered Skipper,1,,,,,,,,2009,5,30,200250,746050
2151,NN002461,NN0046,30/05/2009,Chequered Skipper,1,,,,,,,,2009,5,30,200250,746150
2152,NN003459,NN0045,30/05/2009,Chequered Skipper,2,,,,,,,,2009,5,30,200350,745950
2153,NN003460,NN0046,30/05/2009,Chequered Skipper,2,,,,,,,,2009,5,30,200350,746050
2154,NN003461,NN0046,30/05/2009,Chequered Skipper,3,,,,,,,,2009,5,30,200350,746150
2155,NN005461,NN0046,30/05/2009,Chequered Skipper,1,,,,,,,,2009,5,30,200550,746150
2156,NN005463,NN0046,30/05/2009,Chequered Skipper,1,,,,,,,,2009,5,30,200550,746350
2157,NN005464,NN0046,30/05/2009,Chequered Skipper,2,,,,,,,,2009,5,30,200550,746450
2158,NN003463,NN0046,13/05/2009,Chequered Skipper,0,,,,,,,,2009,5,13,200350,746350
2159,NM917465,NM9146,11/06/2009,Chequered Skipper,2,,,,,,,,2009,6,11,191750,746550
2160,NN000454,NN0045,08/06/2009,Chequered Skipper,5,,,,,,,,2009,6,8,200050,745450
2161,NM9945,NM9945,14/05/2009,Chequered Skipper,2,,,,,,,,2009,5,14,199500,745500
2162,NN045367,NN0436,31/05/2009,Chequered Skipper,4,,,,,,,,2009,5,31,204550,736750
2163,NN036343,NN0334,31/05/2009,Chequered Skipper,5,,,,,,,,2009,5,31,203650,734350
2164,NN038348,NN0334,31/05/2009,Chequered Skipper,3,,,,,,,,2009,5,31,203850,734850
2165,NN039351,NN0335,31/05/2009,Chequered Skipper,2,,,,,,,,2009,5,31,203950,735150
2166,NN040352,NN0435,31/05/2009,Chequered Skipper,1,,,,,,,,2009,5,31,204050,735250
2167,NN040353,NN0435,31/05/2009,Chequered Skipper,1,,,,,,,,2009,5,31,204050,735350
2168,NN043356,NN0435,31/05/2009,Chequered Skipper,4,,,,,,,,2009,5,31,204350,735650
2169,NN043357,NN0435,31/05/2009,Chequered Skipper,1,,,,,,,,2009,5,31,204350,735750
2170,NN043358,NN0435,31/05/2009,Chequered Skipper,2,,,,,,,,2009,5,31,204350,735850
2171,NN044358,NN0435,31/05/2009,Chequered Skipper,1,,,,,,,,2009,5,31,204450,735850
2172,NN044359,NN0435,31/05/2009,Chequered Skipper,2,,,,,,,,2009,5,31,204450,735950
2173,NN044361,NN0436,31/05/2009,Chequered Skipper,2,,,,,,,,2009,5,31,204450,736150
2174,NN045363,NN0436,31/05/2009,Chequered Skipper,4,,,,,,,,2009,5,31,204550,736350
2175,NN045364,NN0436,31/05/2009,Chequered Skipper,2,,,,,,,,2009,5,31,204550,736450
2176,NN045365,NN0436,31/05/2009,Chequered Skipper,2,,,,,,,,2009,5,31,204550,736550
2177,NN045366,NN0436,31/05/2009,Chequered Skipper,4,,,,,,,,2009,5,31,204550,736650
2178,NM953447,NM9544,30/05/2009,Chequered Skipper,1,,,,,,,,2009,5,30,195350,744750
2179,NN026338,NN0233,31/05/2009,Chequered Skipper,1,,,,,,,,2009,5,31,202650,733850
2180,NN027339,NN0233,31/05/2009,Chequered Skipper,1,,,,,,,,2009,5,31,202750,733950
2181,NM833640,NM8364,18/06/2010,Chequered Skipper,5,,,,,,,,2010,6,18,183350,764050
2182,NM697640,NM6964,18/06/2010,Chequered Skipper,1,,,,,,,,2010,6,18,169750,764050
2183,NM7185,NM7185,08/06/2010,Chequered Skipper,2,,,,,,,,2010,6,8,171500,785500
2184,NN293808,NN2980,08/06/2010,Chequered Skipper,1,,,,,,,,2010,6,8,229350,780850
2185,NM968899,NM9689,10/06/2010,Chequered Skipper,5,,,,,,,,2010,6,10,196850,789950
2186,NM909812,NM9081,07/06/2010,Chequered Skipper,1,,,,,,,,2010,6,7,190950,781250
2187,NM828602,NM8260,31/05/2010,Chequered Skipper,1,,,,,,,,2010,5,31,182850,760250
2188,NM828602,NM8260,04/06/2010,Chequered Skipper,1,,,,,,,,2010,6,4,182850,760250
2189,NN019790,NN0179,27/06/2010,Chequered Skipper,1,,,,,,,,2010,6,27,201950,779050
2190,NN0278,NN0278,02/06/2010,Chequered Skipper,3,,,,,,,,2010,6,2,202500,778500
2191,NM718701,NM7170,03/06/2010,Chequered Skipper,1,,,,,,,,2010,6,3,171850,770150
2192,NM834640,NM8364,26/05/2010,Chequered Skipper,1,,,,,,,,2010,5,26,183450,764050
2193,NM836641,NM8364,26/05/2010,Chequered Skipper,1,,,,,,,,2010,5,26,183650,764150
2194,NM838639,NM8363,26/05/2010,Chequered Skipper,1,,,,,,,,2010,5,26,183850,763950
2195,NM692644,NM6964,23/05/2010,Chequered Skipper,1,,,,,,,,2010,5,23,169250,764450
2196,NM692645,NM6964,23/05/2010,Chequered Skipper,2,,,,,,,,2010,5,23,169250,764550
2197,NN1291,NN1291,02/06/2010,Chequered Skipper,4,,,,,,,,2010,6,2,212500,791500
2198,NM8364,NM8364,23/05/2010,Chequered Skipper,0,,,,,,,,2010,5,23,183500,764500
2199,NM8364,NM8364,26/05/2010,Chequered Skipper,6,,,,,,,,2010,5,26,183500,764500
2200,NM8364,NM8364,04/06/2010,Chequered Skipper,C,,,,,,,,2010,6,4,183500,764500
2201,NN18SW,,02/06/2010,Chequered Skipper,2,,,,,,,,2010,6,2,215000,785000
2202,NM924792,NM9279,31/05/2010,Chequered Skipper,1,,,,,,,,2010,5,31,192450,779250
2203,NM786832,NM7883,30/05/2010,Chequered Skipper,2,,,,,,,,2010,5,30,178650,783250
2204,NM8263,NM8263,04/06/2010,Chequered Skipper,4,,,,,,,,2010,6,4,182500,763500
2205,NM795685,NM7968,04/06/2010,Chequered Skipper,2,,,,,,,,2010,6,4,179550,768550
2206,NN145819,NN1481,03/06/2010,Chequered Skipper,0,,,,,,,,2010,6,3,214550,781950
2207,NN105917,NN1091,09/05/2010,Chequered Skipper,0,,,,,,,,2010,5,9,210550,791750
2208,NN105917,NN1091,18/05/2010,Chequered Skipper,1,,,,,,,,2010,5,18,210550,791750
2209,NM832636,NM8363,31/05/2010,Chequered Skipper,0,,,,,,,,2010,5,31,183250,763650
2210,NN158835,NN1583,14/06/2010,Chequered Skipper,0,,,,,,,,2010,6,14,215850,783550
2211,NN0079,NN0079,24/06/2010,Chequered Skipper,0,,,,,,,,2010,6,24,200500,779500
2212,NM996788,NM9978,24/06/2010,Chequered Skipper,0,,,,,,,,2010,6,24,199650,778850
2213,NN146834,NN1483,19/06/2010,Chequered Skipper,0,,,,,,,,2010,6,19,214650,783450
2214,NN106846,NN1084,26/05/2010,Chequered Skipper,0,,,,,,,,2010,5,26,210650,784650
2215,NN083840,NN0884,15/06/2010,Chequered Skipper,0,,,,,,,,2010,6,15,208350,784050
2216,NN086845,NN0884,15/06/2010,Chequered Skipper,0,,,,,,,,2010,6,15,208650,784550
2217,NN139824,NN1382,07/06/2010,Chequered Skipper,0,,,,,,,,2010,6,7,213950,782450
2218,NN118834,NN1183,26/05/2010,Chequered Skipper,0,,,,,,,,2010,5,26,211850,783450
2219,NN124834,NN1283,26/05/2010,Chequered Skipper,0,,,,,,,,2010,5,26,212450,783450
2220,NN095845,NN0984,22/06/2010,Chequered Skipper,0,,,,,,,,2010,6,22,209550,784550
2221,NN167691,NN1669,18/06/2010,Chequered Skipper,0,,,,,,,,2010,6,18,216750,769150
2222,NN176687,NN1768,18/06/2010,Chequered Skipper,0,,,,,,,,2010,6,18,217650,768750
2223,NN147832,NN1483,19/06/2010,Chequered Skipper,0,,,,,,,,2010,6,19,214750,783250
2224,NN121912,NN1291,22/05/2010,Chequered Skipper,1,,,,,,,,2010,5,22,212150,791250
2225,NN122912,NN1291,27/09/2010,Chequered Skipper,,,,,,1,,,2010,9,27,212250,791250
2226,NN141776,NN1477,04/06/2010,Chequered Skipper,1,,,,,,,,2010,6,4,214150,777650
2227,NN119738,NN1173,04/06/2010,Chequered Skipper,2,,,,,,,,2010,6,4,211950,773850
2228,NN120737,NN1273,04/06/2010,Chequered Skipper,2,,,,,,,,2010,6,4,212050,773750
2229,NM809472,NM8047,25/05/2010,Chequered Skipper,1,,,,,,,,2010,5,25,180950,747250
2230,NM815471,NM8147,25/05/2010,Chequered Skipper,1,,,,,,,,2010,5,25,181550,747150
2231,NM811475,NM8147,25/05/2010,Chequered Skipper,1,,,,,,,,2010,5,25,181150,747550
2232,NM817465,NM8146,26/05/2010,Chequered Skipper,1,,,,,,,,2010,5,26,181750,746550
2233,NM810454,NM8145,26/05/2010,Chequered Skipper,1,,,,,,,,2010,5,26,181050,745450
2234,NM812455,NM8145,26/05/2010,Chequered Skipper,1,,,,,,,,2010,5,26,181250,745550
2235,NM812456,NM8145,26/05/2010,Chequered Skipper,2,,,,,,,,2010,5,26,181250,745650
2236,NM813456,NM8145,26/05/2010,Chequered Skipper,7,,,,,,,,2010,5,26,181350,745650
2237,NM813457,NM8145,26/05/2010,Chequered Skipper,1,,,,,,,,2010,5,26,181350,745750
2238,NM814456,NM8145,26/05/2010,Chequered Skipper,2,,,,,,,,2010,5,26,181450,745650
2239,NM820460,NM8246,26/05/2010,Chequered Skipper,2,,,,,,,,2010,5,26,182050,746050
2240,NM818457,NM8145,26/05/2010,Chequered Skipper,1,,,,,,,,2010,5,26,181850,745750
2241,NM827635,NM8263,21/06/2010,Chequered Skipper,1,,,,,,,,2010,6,21,182750,763550
2242,NM835643,NM8364,21/06/2010,Chequered Skipper,1,,,,,,,,2010,6,21,183550,764350
2243,NN19SW,,03/06/2010,Chequered Skipper,12,,,,,,,,2010,6,3,215000,795000
2244,NN2281,NN2281,03/06/2010,Chequered Skipper,4,,,,,,,,2010,6,3,222500,781500
2245,NN355785,NN3578,04/06/2010,Chequered Skipper,2,,,,,,,,2010,6,4,235550,778550
2246,NN367800,NN3680,04/06/2010,Chequered Skipper,0,,,,,,,,2010,6,4,236750,780050
2247,NN368803,NN3680,04/06/2010,Chequered Skipper,0,,,,,,,,2010,6,4,236850,780350
2248,NN365795,NN3679,04/06/2010,Chequered Skipper,2,,,,,,,,2010,6,4,236550,779550
2249,NN121912,NN1291,22/05/2010,Chequered Skipper,1,,,,,,,,2010,5,22,212150,791250
2250,NN1158,NN1158,04/06/2010,Chequered Skipper,4,,,,,,,,2010,6,4,211500,758500
2251,NN193511,NN1951,31/05/2010,Chequered Skipper,0,,,,,,,,2010,5,31,219350,751150
2252,NM786612,NM7861,30/05/2010,Chequered Skipper,0,,,,,,,,2010,5,30,178650,761250
2253,NN166511,NN1651,31/05/2010,Chequered Skipper,0,,,,,,,,2010,5,31,216650,751150
2254,NN140473,NN1447,31/05/2010,Chequered Skipper,0,,,,,,,,2010,5,31,214050,747350
2255,NN140473,NN1447,31/05/2010,Chequered Skipper,0,,,,,,,,2010,5,31,214050,747350
2256,NN148491,NN1449,31/05/2010,Chequered Skipper,0,,,,,,,,2010,5,31,214850,749150
2257,NM922584,NM9258,30/05/2010,Chequered Skipper,0,,,,,,,,2010,5,30,192250,758450
2258,NM953606,NM9560,30/05/2010,Chequered Skipper,0,,,,,,,,2010,5,30,195350,760650
2259,NM984453,NM9845,28/05/2010,Chequered Skipper,1,,,,,,,,2010,5,28,198450,745350
2260,NM984452,NM9845,28/05/2010,Chequered Skipper,1,,,,,,,,2010,5,28,198450,745250
2261,NM986454,NM9845,28/05/2010,Chequered Skipper,1,,,,,,,,2010,5,28,198650,745450
2262,NM979448,NM9744,28/05/2010,Chequered Skipper,1,,,,,,,,2010,5,28,197950,744850
2263,NM833640,NM8364,18/06/2010,Chequered Skipper,5,,,,,,,,2010,6,18,183350,764050
2264,NM697640,NM6964,18/06/2010,Chequered Skipper,1,,,,,,,,2010,6,18,169750,764050
2265,NM978448,NM9744,31/05/2010,Chequered Skipper,3,,,,,,,,2010,5,31,197850,744850
2266,NM999453,NM9945,31/05/2010,Chequered Skipper,9,,,,,,,,2010,5,31,199950,745350
2267,NN039491,NN0349,31/05/2010,Chequered Skipper,14,,,,,,,,2010,5,31,203950,749150
2268,NM827635,NM8263,21/06/2010,Chequered Skipper,1,,,,,,,,2010,6,21,182750,763550
2269,NN001455,NN0045,06/06/2010,Chequered Skipper,40,,,,,,,,2010,6,6,200150,745550
2270,NM916462,NM9146,06/06/2010,Chequered Skipper,2,,,,,,,,2010,6,6,191650,746250
2271,NN113587,NN1158,04/06/2010,Chequered Skipper,9,,,,,,,,2010,6,4,211350,758750
2272,NN035328,NN0332,12/06/2010,Chequered Skipper,1,,,,,,,,2010,6,12,203550,732850
2273,NN054346,NN0534,12/06/2010,Chequered Skipper,1,,,,,,,,2010,6,12,205450,734650
2274,NM906418,NM9041,30/05/2010,Chequered Skipper,1,,,,,,,,2010,5,30,190650,741850
2275,NN193511,NN1951,31/05/2010,Chequered Skipper,1,,,,,,,,2010,5,31,219350,751150
2276,NM786612,NM7861,30/05/2010,Chequered Skipper,1,,,,,,,,2010,5,30,178650,761250
2277,NN166511,NN1651,31/05/2010,Chequered Skipper,1,,,,,,,,2010,5,31,216650,751150
2278,NN106449,NN1044,31/05/2010,Chequered Skipper,1,,,,,,,,2010,5,31,210650,744950
2279,NN140473,NN1447,31/05/2010,Chequered Skipper,1,,,,,,,,2010,5,31,214050,747350
2280,NN148491,NN1449,31/05/2010,Chequered Skipper,1,,,,,,,,2010,5,31,214850,749150
2281,NM922584,NM9258,30/05/2010,Chequered Skipper,1,,,,,,,,2010,5,30,192250,758450
2282,NM953606,NM9560,30/05/2010,Chequered Skipper,1,,,,,,,,2010,5,30,195350,760650
2283,NN355785,NN3578,04/06/2010,Chequered Skipper,2,,,,,,,,2010,6,4,235550,778550
2284,NN0045,NN0045,17/05/2010,Chequered Skipper,2,,,,,,,,2010,5,17,200500,745500
2285,NN0045,NN0045,22/05/2010,Chequered Skipper,33,,,,,,,,2010,5,22,200500,745500
2286,NN0045,NN0045,31/05/2010,Chequered Skipper,38,,,,,,,,2010,5,31,200500,745500
2287,NN0045,NN0045,03/06/2010,Chequered Skipper,36,,,,,,,,2010,6,3,200500,745500
2288,NN0045,NN0045,10/06/2010,Chequered Skipper,22,,,,,,,,2010,6,10,200500,745500
2289,NN0045,NN0045,19/06/2010,Chequered Skipper,18,,,,,,,,2010,6,19,200500,745500
2290,NN083373,NN0837,15/06/2010,Chequered Skipper,2,,,,,,,,2010,6,15,208350,737350
2291,NN037332,NN0333,14/06/2010,Chequered Skipper,4,,,,,,,,2010,6,14,203750,733250
2292,NN053345,NN0534,14/06/2010,Chequered Skipper,2,,,,,,,,2010,6,14,205350,734550
2293,NN057355,NN0535,14/06/2010,Chequered Skipper,2,,,,,,,,2010,6,14,205750,735550
2294,NN058356,NN0535,14/06/2010,Chequered Skipper,2,,,,,,,,2010,6,14,205850,735650
2295,NN053346,NN0534,15/06/2010,Chequered Skipper,2,,,,,,,,2010,6,15,205350,734650
2296,NN083373,NN0837,14/06/2010,Chequered Skipper,2,,,,,,,,2010,6,14,208350,737350
2297,NN083373,NN0837,15/06/2010,Chequered Skipper,2,,,,,,,,2010,6,15,208350,737350
2298,NN105365,NN1036,15/06/2010,Chequered Skipper,1,,,,,,,,2010,6,15,210550,736550
2299,NN037332,NN0333,14/06/2010,Chequered Skipper,4,,,,,,,,2010,6,14,203750,733250
2300,NM992321,NM9932,21/05/2010,Chequered Skipper,1,,,,,,,,2010,5,21,199250,732150
2301,NM992321,NM9932,21/05/2010,Chequered Skipper,1,,,,,,,,2010,5,21,199250,732150
2302,NM924792,NM9279,31/05/2010,Chequered Skipper,1,,,,,,,,2010,5,31,192450,779250
2303,NM786832,NM7883,30/05/2010,Chequered Skipper,2,,,,,,,,2010,5,30,178650,783250
2304,NN008451,NN0045,30/05/2010,Chequered Skipper,3,,,,,,,,2010,5,30,200850,745150
2305,NM968899,NM9689,10/06/2010,Chequered Skipper,5,,,,,,,,2010,6,10,196850,789950
2306,NM909812,NM9081,07/06/2010,Chequered Skipper,1,,,,,,,,2010,6,7,190950,781250
2307,NN036488,NN0348,21/05/2010,Chequered Skipper,1,,,,,,,,2010,5,21,203650,748850
2308,NN001455,NN0045,19/05/2010,Chequered Skipper,2,,,,,,,,2010,5,19,200150,745550
2309,NN0348,NN0348,21/05/2010,Chequered Skipper,1,,,,,,,,2010,5,21,203500,748500
2310,NM9945,NM9945,19/05/2010,Chequered Skipper,2,,,,,,,,2010,5,19,199500,745500
2311,NN19,,03/06/2011,Chequered Skipper,6,,,,,,,,2011,6,3,215000,795000
2312,NN120912,NN1291,13/06/2011,Chequered Skipper,1,,,,,,,,2011,6,13,212050,791250
2313,NM672851,NM6785,30/05/2011,Chequered Skipper,4,,,,,,,,2011,5,30,167250,785150
2314,NM678850,NM6785,30/05/2011,Chequered Skipper,5,,,,,,,,2011,5,30,167850,785050
2315,NM682850,NM6885,30/05/2011,Chequered Skipper,1,,,,,,,,2011,5,30,168250,785050
2316,NM827634,NM8263,04/06/2011,Chequered Skipper,3,,,,,,,,2011,6,4,182750,763450
2317,NM840642,NM8464,04/06/2011,Chequered Skipper,3,,,,,,,,2011,6,4,184050,764250
2318,NM700854,NM7085,02/06/2011,Chequered Skipper,2,,,,,,,,2011,6,2,170050,785450
2319,NM717851,NM7185,30/05/2011,Chequered Skipper,10,,,,,,,,2011,5,30,171750,785150
2320,NM719852,NM7185,30/05/2011,Chequered Skipper,1,,,,,,,,2011,5,30,171950,785250
2321,NM720852,NM7285,30/05/2011,Chequered Skipper,1,,,,,,,,2011,5,30,172050,785250
2322,NM752690,NM7569,08/06/2011,Chequered Skipper,1,,,,,,,,2011,6,8,175250,769050
2323,NM755693,NM7569,08/06/2011,Chequered Skipper,3,,,,,,,,2011,6,8,175550,769350
2324,NM757694,NM7569,08/06/2011,Chequered Skipper,1,,,,,,,,2011,6,8,175750,769450
2325,NM759695,NM7569,08/06/2011,Chequered Skipper,1,,,,,,,,2011,6,8,175950,769550
2326,NM760695,NM7669,08/06/2011,Chequered Skipper,1,,,,,,,,2011,6,8,176050,769550
2327,NM779717,NM7771,08/06/2011,Chequered Skipper,4,,,,,,,,2011,6,8,177950,771750
2328,NM780717,NM7871,08/06/2011,Chequered Skipper,1,,,,,,,,2011,6,8,178050,771750
2329,NM784717,NM7871,08/06/2011,Chequered Skipper,1,,,,,,,,2011,6,8,178450,771750
2330,NM660519,NM6651,07/06/2011,Chequered Skipper,1,,,,,,,,2011,6,7,166050,751950
2331,NM798678,NM7967,06/06/2011,Chequered Skipper,1,,,,,,,,2011,6,6,179850,767850
2332,NM788687,NM7868,06/06/2011,Chequered Skipper,1,,,,,,,,2011,6,6,178850,768750
2333,NM790686,NM7968,06/06/2011,Chequered Skipper,2,,,,,,,,2011,6,6,179050,768650
2334,NM791689,NM7968,06/06/2011,Chequered Skipper,2,,,,,,,,2011,6,6,179150,768950
2335,NM929798,NM9279,14/05/2011,Chequered Skipper,2,,,,,,,,2011,5,14,192950,779850
2336,NN121912,NN1291,30/05/2011,Chequered Skipper,6,,,,,,,,2011,5,30,212150,791250
2337,NM940640,NM9464,31/05/2011,Chequered Skipper,0,,,,,,,,2011,5,31,194050,764050
2338,NM972640,NM9764,22/05/2011,Chequered Skipper,B,,,,,,,,2011,5,22,197250,764050
2339,NN234815,NN2381,03/06/2011,Chequered Skipper,2,,,,,,,,2011,6,3,223450,781550
2340,NN0179,NN0179,04/07/2011,Chequered Skipper,1,,,,,,,,2011,7,4,201500,779500
2341,NN166689,NN1668,05/06/2011,Chequered Skipper,1,,,,,,,,2011,6,5,216650,768950
2342,NN278807,NN2780,03/06/2011,Chequered Skipper,1,,,,,,,,2011,6,3,227850,780750
2343,NN282806,NN2880,03/06/2011,Chequered Skipper,1,,,,,,,,2011,6,3,228250,780650
2344,NN283806,NN2880,03/06/2011,Chequered Skipper,6,,,,,,,,2011,6,3,228350,780650
2345,NN229815,NN2281,03/06/2011,Chequered Skipper,10,,,,,,,,2011,6,3,222950,781550
2346,NN230815,NN2381,03/06/2011,Chequered Skipper,3,,,,,,,,2011,6,3,223050,781550
2347,NN231815,NN2381,03/06/2011,Chequered Skipper,1,,,,,,,,2011,6,3,223150,781550
2348,NN231815,NN2381,03/06/2011,Chequered Skipper,2,,,,,,,,2011,6,3,223150,781550
2349,NN231816,NN2381,03/06/2011,Chequered Skipper,4,,,,,,,,2011,6,3,223150,781650
2350,NN232815,NN2381,03/06/2011,Chequered Skipper,1,,,,,,,,2011,6,3,223250,781550
2351,NN233815,NN2381,03/06/2011,Chequered Skipper,4,,,,,,,,2011,6,3,223350,781550
2352,NN235815,NN2381,03/06/2011,Chequered Skipper,4,,,,,,,,2011,6,3,223550,781550
2353,NN200817,NN2081,04/06/2011,Chequered Skipper,1,,,,,,,,2011,6,4,220050,781750
2354,NN231822,NN2382,04/06/2011,Chequered Skipper,1,,,,,,,,2011,6,4,223150,782250
2355,NN105917,NN1091,07/05/2011,Chequered Skipper,0,,,,,,,,2011,5,7,210550,791750
2356,NN105917,NN1091,11/05/2011,Chequered Skipper,0,,,,,,,,2011,5,11,210550,791750
2357,NN116836,NN1183,18/06/2011,Chequered Skipper,0,,,,,,,,2011,6,18,211650,783650
2358,NN121912,NN1291,11/06/2011,Chequered Skipper,1,,,,,,,,2011,6,11,212150,791250
2359,NN097430,NN0943,19/05/2011,Chequered Skipper,1,,,,,,,,2011,5,19,209750,743050
2360,NM999453,NM9945,11/06/2011,Chequered Skipper,11,,,,,,,,2011,6,11,199950,745350
2361,NM987305,NM9830,31/05/2011,Chequered Skipper,1,,,,,,,,2011,5,31,198750,730550
2362,NN001457,NN0045,31/05/2011,Chequered Skipper,12,,,,,,,,2011,5,31,200150,745750
2363,NM932446,NM9344,31/05/2011,Chequered Skipper,1,,,,,,,,2011,5,31,193250,744650
2364,NM955446,NM9544,31/05/2011,Chequered Skipper,1,,,,,,,,2011,5,31,195550,744650
2365,NN0045,NN0045,19/05/2011,Chequered Skipper,8,,,,,,,,2011,5,19,200500,745500
2366,NN0045,NN0045,20/05/2011,Chequered Skipper,6,,,,,,,,2011,5,20,200500,745500
2367,NN0045,NN0045,31/05/2011,Chequered Skipper,6,,,,,,,,2011,5,31,200500,745500
2368,NN000455,NN0045,03/06/2011,Chequered Skipper,4,,,,,,,,2011,6,3,200050,745550
2369,NN0045,NN0045,06/06/2011,Chequered Skipper,8,,,,,,,,2011,6,6,200500,745500
2370,NN0045,NN0045,14/06/2011,Chequered Skipper,1,,,,,,,,2011,6,14,200500,745500
2371,NN0045,NN0045,04/05/2011,Chequered Skipper,1,,,,,,,,2011,5,4,200500,745500
2372,NN050486,NN0548,03/06/2011,Chequered Skipper,3,,,,,,,,2011,6,3,205050,748650
2373,NN0147,NN0147,28/05/2011,Chequered Skipper,5,,,,,,,,2011,5,28,201500,747500
2374,NN19,,26/05/2012,Chequered Skipper,4,,,,,,,,2012,5,26,215000,795000
2375,NM722699,NM7269,24/05/2012,Chequered Skipper,2,,,,,,,,2012,5,24,172250,769950
2376,NN102768,NN1076,13/06/2012,Chequered Skipper,1,,,,,,,,2012,6,13,210250,776850
2377,NN224812,NN2281,08/06/2012,Chequered Skipper,B,,,,,,,,2012,6,8,222450,781250
2378,NN2081,NN2081,03/06/2012,Chequered Skipper,2,,,,,,,,2012,6,3,220500,781500
2379,NN121610,NN1261,07/06/2012,Chequered Skipper,0,,,,,,,,2012,6,7,212150,761050
2380,NN112585,NN1158,04/06/2012,Chequered Skipper,B,,,,,,,,2012,6,4,211250,758550
2381,NN116580,NN1158,04/06/2012,Chequered Skipper,3,,,,,,,,2012,6,4,211650,758050
2382,NN127766,NN1276,27/05/2012,Chequered Skipper,2,,,,,,,,2012,5,27,212750,776650
2383,NN131753,NN1375,27/05/2012,Chequered Skipper,2,,,,,,,,2012,5,27,213150,775350
2384,NN127766,NN1276,27/05/2012,Chequered Skipper,0,,,,,,,,2012,5,27,212750,776650
2385,NN131753,NN1375,27/05/2012,Chequered Skipper,2,,,,,,,,2012,5,27,213150,775350
2386,NN197617,NN1961,02/06/2012,Chequered Skipper,0,,,,,,,,2012,6,2,219750,761750
2387,NM972640,NM9764,02/06/2012,Chequered Skipper,0,,,,,,,,2012,6,2,197250,764050
2388,NM803691,NM8069,25/05/2012,Chequered Skipper,0,,,,,,,,2012,5,25,180350,769150
2389,NM791682,NM7968,22/06/2012,Chequered Skipper,0,,,,,,,,2012,6,22,179150,768250
2390,NM793680,NM7968,22/06/2012,Chequered Skipper,0,,,,,,,,2012,6,22,179350,768050
2391,NN146480,NN1448,02/06/2012,Chequered Skipper,1,,,,,,,,2012,6,2,214650,748050
2392,NN1549,NN1549,02/06/2012,Chequered Skipper,3,,,,,,,,2012,6,2,215500,749500
2393,NM9762,NM9762,09/06/2012,Chequered Skipper,0,,,,,,,,2012,6,9,197500,762500
2394,NN116836,NN1183,27/05/2012,Chequered Skipper,0,,,,,,,,2012,5,27,211650,783650
2395,NN0592,NN0592,18/06/2012,Chequered Skipper,0,,,,,,,,2012,6,18,205500,792500
2396,NM681724,NM6872,02/06/2012,Chequered Skipper,1,,,,,,,,2012,6,2,168150,772450
2397,NM9690,NM9690,03/06/2012,Chequered Skipper,0,,,,,,,,2012,6,3,196500,790500
2398,NM9692,NM9692,04/06/2012,Chequered Skipper,0,,,,,,,,2012,6,4,196500,792500
2399,NM9792,NM9792,04/06/2012,Chequered Skipper,3,,,,,,,,2012,6,4,197500,792500
2400,NM9992,NM9992,02/06/2012,Chequered Skipper,1,,,,,,,,2012,6,2,199500,792500
2401,NN0092,NN0092,02/06/2012,Chequered Skipper,1,,,,,,,,2012,6,2,200500,792500
2402,NM9791,NM9791,02/06/2012,Chequered Skipper,5,,,,,,,,2012,6,2,197500,791500
2403,NM9891,NM9891,02/06/2012,Chequered Skipper,5,,,,,,,,2012,6,2,198500,791500
2404,NM9791,NM9791,01/06/2012,Chequered Skipper,1,,,,,,,,2012,6,1,197500,791500
2405,NM9891,NM9891,01/06/2012,Chequered Skipper,2,,,,,,,,2012,6,1,198500,791500
2406,NM9992,NM9992,01/06/2012,Chequered Skipper,1,,,,,,,,2012,6,1,199500,792500
2407,NN0092,NN0092,01/06/2012,Chequered Skipper,2,,,,,,,,2012,6,1,200500,792500
2408,NM9380,NM9380,27/05/2012,Chequered Skipper,10,,,,,,,,2012,5,27,193500,780500
