"easting","northing","n50m","mean","min","max"
203000,799000,400,538.507750244141,427.100006103516,719.700012207031
204000,799000,400,475.380749816895,304.5,582.900024414062
205000,799000,400,336.163749923706,218.899993896484,471.899993896484
206000,799000,400,225.078749809265,150.800003051758,334.200012207031
207000,799000,400,220.491749687195,128.300003051758,315.700012207031
208000,799000,400,164.901250190735,118.900001525879,312
209000,799000,400,181.509249992371,113.800003051758,260.299987792969
210000,799000,400,218.863249778748,177.399993896484,257.100006103516
211000,799000,400,205.523749694824,173.100006103516,259.5
212000,799000,400,177.95200050354,142.899993896484,241
213000,799000,400,194.672250099182,129,244.800003051758
214000,799000,400,193.38850025177,118.800003051758,280
215000,799000,400,199.228999519348,137.100006103516,288.600006103516
216000,799000,400,172.921500225067,118.800003051758,258.600006103516
217000,799000,400,205.068749656677,145.699996948242,263.200012207031
218000,799000,400,177.057750167847,136.300003051758,212.399993896484
219000,799000,400,174.138250160217,128.100006103516,231.300003051758
220000,799000,400,209.028500213623,150.5,264.799987792969
221000,799000,400,263.957749633789,205.800003051758,337.399993896484
222000,799000,400,256.1022498703,204.300003051758,331.200012207031
223000,799000,400,306.481500968933,203.199996948242,428.200012207031
224000,799000,400,376.814749755859,268.700012207031,436.600006103516
225000,799000,400,327.328000144958,241.399993896484,436.700012207031
226000,799000,400,286.333999595642,201.100006103516,435.799987792969
227000,799000,400,219.890499649048,172.600006103516,253.600006103516
228000,799000,400,229.175999908447,184.300003051758,270.100006103516
229000,799000,400,233.597999801636,159.899993896484,268.899993896484
230000,799000,400,120.057750396729,32.9000015258789,249.300003051758
231000,799000,400,190.885000314713,32.9000015258789,456.100006103516
232000,799000,400,379.52175075531,204.300003051758,460.5
155000,799000,12,2.94166670242945,-1.79999995231628,25.3999996185303
129000,799000,160,86.1099998012185,-1.79999995231628,177.399993896484
129000,798000,9,11.2555556562212,-1.79999995231628,31.5
130000,798000,281,113.506049752872,-1.79999995231628,253.699996948242
131000,798000,400,335.538499861211,0.699999988079071,504.200012207031
132000,798000,400,456.328000030518,348.200012207031,523.900024414062
133000,798000,400,387.865250434875,244.699996948242,548.700012207031
134000,798000,400,409.848000946045,285.799987792969,547.5
135000,798000,400,240.397249908447,165.800003051758,325.200012207031
136000,798000,400,195.969500350952,156.399993896484,253.399993896484
137000,798000,400,293.327251777649,216,395.799987792969
138000,798000,400,301.603000526428,158.5,383.5
139000,798000,400,146.759500074387,36.4000015258789,260.700012207031
140000,798000,400,113.418999764919,9.69999980926514,232.699996948242
141000,798000,395,96.4805063555512,-1.79999995231628,164.399993896484
142000,798000,256,40.7640625520144,-1.79999995231628,99.5
176000,798000,190,38.8878947365833,-1.79999995231628,231.199996948242
177000,798000,400,102.730500016194,-1.79999995231628,310.299987792969
178000,798000,400,119.179499864578,5.19999980926514,327.100006103516
179000,798000,400,131.937000092268,6.90000009536743,419.899993896484
180000,798000,400,156.614000082016,24.5,433
181000,798000,400,154.515499925613,47.7999992370605,409.899993896484
182000,798000,400,283.133000068665,128.300003051758,612
183000,798000,400,468.705750770569,241.899993896484,769.099975585938
184000,798000,400,639.255000762939,338.700012207031,942
185000,798000,400,727.417499771118,489.5,931.200012207031
186000,798000,400,564.518749237061,402.200012207031,790.5
187000,798000,400,409.924999198914,217.5,677.900024414062
188000,798000,400,131.438999910355,31.7999992370605,298.600006103516
189000,798000,400,510.638750686645,176.899993896484,884.900024414062
190000,798000,400,661.880751037598,404.299987792969,862
191000,798000,400,548.525750961304,331.799987792969,736.700012207031
192000,798000,400,422.827749900818,218.699996948242,695.299987792969
193000,798000,400,325.058000984192,192,657.799987792969
194000,798000,400,369.203000068665,211,668.099975585938
195000,798000,400,348.109250488281,207.100006103516,632.799987792969
196000,798000,400,699.345249176025,384.600006103516,1000.09997558594
197000,798000,400,622.966750030518,417.799987792969,885.400024414062
198000,798000,400,579.275499649048,367.600006103516,893
199000,798000,400,527.03650062561,373.700012207031,830.5
2e+05,798000,400,391.195500488281,258.399993896484,641.799987792969
201000,798000,400,424.846499710083,185,722.5
202000,798000,400,314.330499954224,172.5,657.200012207031
203000,798000,400,267.842249908447,158.699996948242,466.399993896484
204000,798000,400,266.000499954224,157.399993896484,453.700012207031
205000,798000,400,230.562000007629,144.300003051758,364.5
206000,798000,400,168.322750511169,139,251.199996948242
207000,798000,400,169.924000205994,129.600006103516,229.100006103516
208000,798000,400,183.164250183105,128.600006103516,241.600006103516
209000,798000,400,243.188250045776,186.5,344.700012207031
210000,798000,400,284.212999916077,237.899993896484,351.5
211000,798000,400,245.98924987793,196.899993896484,313.100006103516
212000,798000,400,300.201750183105,197.800003051758,444.700012207031
213000,798000,400,318.331000213623,228.199996948242,449.100006103516
214000,798000,400,252.678500137329,227,312.600006103516
215000,798000,400,243.006500549316,199.600006103516,305.600006103516
216000,798000,400,290.202750358582,205.300003051758,361
217000,798000,400,249.741250228882,197.699996948242,302.899993896484
218000,798000,400,214.503000106812,174.300003051758,255.399993896484
219000,798000,400,235.634250297546,189.399993896484,284.399993896484
220000,798000,400,271.979000320435,230.5,330.600006103516
221000,798000,400,289.539249801636,258.200012207031,339.600006103516
222000,798000,400,271.590249671936,240.5,341
223000,798000,400,342.094999923706,276.200012207031,554
224000,798000,400,375.543749694824,323.5,551.200012207031
225000,798000,400,343.032000198364,300.600006103516,437.799987792969
226000,798000,400,313.191750221252,245.600006103516,442.399993896484
227000,798000,400,279.245750846863,251.100006103516,311.399993896484
228000,798000,400,245.760248947144,149.300003051758,275.700012207031
229000,798000,400,143.124249839783,33.5,270.600006103516
230000,798000,400,124.468750581741,32.9000015258789,407.200012207031
231000,798000,400,412.92999961853,180.300003051758,491.100006103516
232000,798000,400,407.585250091553,348.200012207031,471.5
173000,798000,27,4.82962965082239,-1.79999995231628,32.4000015258789
172000,798000,5,7.84000010490417,-1.79999995231628,22.5
170000,798000,6,4.30000003178914,-1.79999995231628,25
131000,797000,212,121.794339813854,-1.79999995231628,326.700012207031
132000,797000,400,267.230750422478,2.5,409.600006103516
133000,797000,400,231.104750137329,143.600006103516,329.399993896484
134000,797000,400,289.966750144958,172,399.200012207031
135000,797000,400,209.146000061035,140.100006103516,299.5
136000,797000,400,206.888749885559,130.300003051758,309.200012207031
137000,797000,400,422.188500518799,267.5,586.700012207031
138000,797000,400,409.967250289917,265.700012207031,569.299987792969
139000,797000,400,366.21874961853,234.699996948242,513
140000,797000,400,245.279249763489,136.300003051758,383.5
141000,797000,400,88.1672500085831,10.8999996185303,163.800003051758
142000,797000,138,45.3362320514693,-1.79999995231628,95.3000030517578
170000,797000,363,177.422865172063,-1.79999995231628,340.200012207031
171000,797000,367,258.265122643933,-1.79999995231628,456.100006103516
172000,797000,395,271.342025109786,-1.79999995231628,519.799987792969
173000,797000,396,152.160858731378,-1.79999995231628,429.100006103516
176000,797000,178,120.678089744589,-1.79999995231628,314.200012207031
177000,797000,400,335.49325012207,160.100006103516,394.899993896484
178000,797000,400,349.785997848511,295.899993896484,460.399993896484
179000,797000,400,484.070499954224,321.5,749.099975585938
180000,797000,400,588.040500106812,421,781.099975585938
181000,797000,400,433.403750114441,203.800003051758,678
182000,797000,400,433.117249641418,195.100006103516,708.5
183000,797000,400,394.860999755859,228.699996948242,657.200012207031
184000,797000,400,486.681500167847,293.200012207031,710.599975585938
185000,797000,400,500.862499313354,279.799987792969,657.200012207031
186000,797000,400,373.591999826431,38.7000007629395,688.099975585938
187000,797000,400,177.483499670029,12.1999998092651,412.600006103516
188000,797000,400,67.3644998979568,17.2000007629395,209.300003051758
189000,797000,400,299.034500617981,81,701
190000,797000,400,580.688751068115,285.700012207031,881.200012207031
191000,797000,400,591.951249542236,366.899993896484,770.400024414062
192000,797000,400,371.727498855591,272.600006103516,650.599975585938
193000,797000,400,503.773499603271,273.100006103516,717.299987792969
194000,797000,400,460.416250076294,313.700012207031,691.400024414062
195000,797000,400,534.50674987793,308.899993896484,886.099975585938
196000,797000,400,716.758250198364,484.200012207031,983.700012207031
197000,797000,400,634.049499893188,411.399993896484,887.900024414062
198000,797000,400,609.921500701904,364.200012207031,899.299987792969
199000,797000,400,501.165749511719,221.399993896484,816.5
2e+05,797000,400,294.637750015259,168,521.599975585938
201000,797000,400,183.846000175476,164.199996948242,243
202000,797000,400,220.02349937439,164.199996948242,399.100006103516
203000,797000,400,177.233499946594,147.100006103516,234.800003051758
204000,797000,400,170.343249855042,144.300003051758,223.800003051758
205000,797000,400,193.113499794006,144.300003051758,320.600006103516
206000,797000,400,259.251250076294,145.800003051758,326.299987792969
207000,797000,400,266.178499488831,206.100006103516,311.799987792969
208000,797000,400,275.341499290466,226.800003051758,323.600006103516
209000,797000,400,338.370499649048,241.899993896484,384.700012207031
210000,797000,400,311.185,258.299987792969,365.799987792969
211000,797000,400,327.11049987793,248.5,428.399993896484
212000,797000,400,444.231499252319,330.100006103516,519.5
213000,797000,400,455.585249938965,331.5,554.900024414062
214000,797000,400,315.729499320984,245.5,385.5
215000,797000,400,303.178250236511,247.5,377.799987792969
216000,797000,400,335.076750259399,271.299987792969,558.400024414062
217000,797000,400,366.873249435425,260.100006103516,565.900024414062
218000,797000,400,325.637000274658,240,492.299987792969
219000,797000,400,373.552499465942,259.399993896484,510.200012207031
220000,797000,400,331.363500366211,288,364.700012207031
221000,797000,400,345.753000640869,283.399993896484,474.399993896484
222000,797000,400,423.527000732422,299,635.5
223000,797000,400,596.231250839233,354.700012207031,888.700012207031
224000,797000,400,680.136749343872,426.100006103516,898
225000,797000,400,511.086250457764,361.5,673.700012207031
226000,797000,400,355.552500610352,313,417.200012207031
227000,797000,400,304.012750244141,264.899993896484,339.799987792969
228000,797000,400,201.112499570847,33.5,278.399993896484
229000,797000,400,62.8437501239777,33.5,200.300003051758
230000,797000,400,262.933000230789,35.4000015258789,411.399993896484
231000,797000,400,392.320750350952,322.100006103516,577.900024414062
232000,797000,400,520.350000305176,380.100006103516,645.5
168000,797000,314,55.3837578596583,-1.79999995231628,154.699996948242
169000,797000,336,99.3901786603743,-1.79999995231628,199.899993896484
174000,797000,22,3.60909088362347,-1.79999995231628,19
167000,797000,35,1.49714289392744,-1.79999995231628,7.30000019073486
132000,796000,236,112.676271340605,-1.79999995231628,208.199996948242
133000,796000,400,142.906750268936,31.2000007629395,247.300003051758
134000,796000,400,139.790250110626,37.5999984741211,231.399993896484
135000,796000,400,128.069250125885,61.9000015258789,234.800003051758
136000,796000,400,133.043000068665,79.6999969482422,250.899993896484
137000,796000,400,215.301000213623,125.800003051758,448.700012207031
138000,796000,400,332.465999832153,188.5,521.700012207031
139000,796000,400,512.701999664307,385.799987792969,721
140000,796000,400,306.144250144959,160.800003051758,417.899993896484
141000,796000,373,116.844236208351,-1.79999995231628,285.5
167000,796000,291,48.992783571027,-1.79999995231628,123.900001525879
168000,796000,400,106.262749979496,7.30000019073486,153.800003051758
169000,796000,400,104.029500246048,41.4000015258789,184.699996948242
170000,796000,400,201.080749950409,122.599998474121,307.5
171000,796000,400,407.33924987793,230.300003051758,545.099975585938
172000,796000,400,400.461750030518,271.100006103516,492.200012207031
173000,796000,400,261.490749835968,27,432.399993896484
174000,796000,148,76.6675675881876,-1.79999995231628,217.600006103516
176000,796000,30,39.0300001223882,-1.79999995231628,127.900001525879
177000,796000,372,227.160483578841,-1.79999995231628,408.700012207031
178000,796000,400,442.024499511719,333.899993896484,575.599975585938
179000,796000,400,583.246750411987,483.100006103516,749.200012207031
180000,796000,400,634.745000457764,529,784
181000,796000,400,656.465249633789,464.799987792969,818.400024414062
182000,796000,400,667.697749481201,356.399993896484,855
183000,796000,400,484.643501052856,260.100006103516,698.900024414062
184000,796000,400,411.387500190735,172.600006103516,642
185000,796000,400,315.271000051498,34.0999984741211,590.5
186000,796000,400,50.686000058651,-1.79999995231628,260.700012207031
187000,796000,400,66.0907499134541,4.19999980926514,346.799987792969
188000,796000,400,279.120749721527,11.8999996185303,633.599975585938
189000,796000,400,620.756750564575,280.600006103516,860.799987792969
190000,796000,400,829.464749603271,591.200012207031,1037.80004882812
191000,796000,400,684.649499053955,409.799987792969,999.599975585938
192000,796000,400,551.845499725342,356.399993896484,851.400024414062
193000,796000,400,688.269250183105,410.5,924.900024414062
194000,796000,400,587.685749740601,409.799987792969,845.900024414062
195000,796000,400,598.070000534058,326,852.700012207031
196000,796000,400,417.019499778748,250.800003051758,795.299987792969
197000,796000,400,279.257499771118,195.699996948242,468.600006103516
198000,796000,400,236.878750190735,174.600006103516,381
199000,796000,400,196.092000160217,168,329.899993896484
2e+05,796000,400,189.316499671936,165,374.200012207031
201000,796000,400,336.05825012207,164.199996948242,533.700012207031
202000,796000,400,360.484499816895,237.300003051758,559.599975585938
203000,796000,400,327.410000190735,206.5,605.200012207031
204000,796000,400,290.883000907898,208.199996948242,435.200012207031
205000,796000,400,374.780749931335,222.699996948242,459.600006103516
206000,796000,400,320.291249771118,286,411.799987792969
207000,796000,400,340.022750778198,297.299987792969,405.200012207031
208000,796000,400,366.692999343872,306.5,441.700012207031
209000,796000,400,341.520999298096,312.299987792969,395.200012207031
210000,796000,400,349.974250259399,295.399993896484,433.5
211000,796000,400,400.655500106812,339,427.200012207031
212000,796000,400,394.592250595093,359.600006103516,477.600006103516
213000,796000,400,363.344250259399,330.100006103516,441.399993896484
214000,796000,400,398.396000061035,327.100006103516,443.100006103516
215000,796000,400,415.941750335693,330,526.599975585938
216000,796000,400,553.137750091553,391.899993896484,656.900024414062
217000,796000,400,443.251000061035,356.700012207031,575.400024414062
218000,796000,400,487.363500976562,347.100006103516,604.400024414062
219000,796000,400,436.934499282837,361.600006103516,589.099975585938
220000,796000,400,396.198750152588,346.799987792969,596.799987792969
221000,796000,400,595.66025062561,376.299987792969,807.400024414062
222000,796000,400,698.589249343872,501.700012207031,898
223000,796000,400,601.010249023437,510.700012207031,874.799987792969
224000,796000,400,513.425499191284,394.200012207031,756.200012207031
225000,796000,400,413.065749969482,320.299987792969,566.099975585938
226000,796000,400,331.722750282288,205.300003051758,461.700012207031
227000,796000,400,216.485750303268,37.2000007629395,329
228000,796000,400,65.1837498283386,29.3999996185303,268.700012207031
229000,796000,400,166.922500352859,36.5999984741211,356.600006103516
230000,796000,400,374.145500183105,213.5,571.200012207031
231000,796000,400,589.184499435425,376.899993896484,683.5
232000,796000,400,663.915250244141,603,710.799987792969
115000,796000,128,1.67421875987202,-1.79999995231628,11.8999996185303
116000,796000,23,1.10434783023337,-1.79999995231628,6.5
115000,795000,30,-1.42666663130124,-1.79999995231628,0.699999988079071
133000,795000,173,37.6034683157943,-1.79999995231628,129.199996948242
134000,795000,395,49.8868354631376,-1.79999995231628,112.800003051758
135000,795000,400,121.78000002861,53.9000015258789,216.5
136000,795000,400,254.601000041962,89.1999969482422,520.099975585938
137000,795000,400,444.3127501297,192.300003051758,691.299987792969
138000,795000,400,396.152750701904,190.899993896484,641.099975585938
139000,795000,400,560.729750061035,390.5,805.299987792969
140000,795000,400,380.937000846863,243.699996948242,577.299987792969
141000,795000,350,186.302571567127,-1.79999995231628,311.200012207031
167000,795000,348,44.0175287538561,-1.79999995231628,96.3000030517578
168000,795000,400,50.1857499837875,26.5,121.300003051758
169000,795000,400,66.3662500286102,26.5,197
170000,795000,400,163.491500034332,67.0999984741211,226.199996948242
171000,795000,400,261.198500747681,180.5,394.700012207031
172000,795000,400,257.834750823975,209.600006103516,377.700012207031
173000,795000,400,318.217250442505,244.699996948242,397.700012207031
174000,795000,267,154.515355736129,-1.79999995231628,327
177000,795000,182,110.618131488234,-1.79999995231628,324.399993896484
178000,795000,400,196.626749996096,-1.79999995231628,479.399993896484
179000,795000,400,338.805499820709,62.4000015258789,546.099975585938
180000,795000,400,412.789000358582,200.5,574
181000,795000,400,372.248000068665,118.300003051758,581.700012207031
182000,795000,400,312.206499481201,89.4000015258789,569.599975585938
183000,795000,399,144.570676695434,-1.79999995231628,375.700012207031
184000,795000,307,85.5654722132784,-1.79999995231628,241.699996948242
185000,795000,307,36.9938110221141,-1.79999995231628,240.199996948242
186000,795000,400,41.2497500958107,-1.79999995231628,252
187000,795000,400,323.127999453545,12.5,484.299987792969
188000,795000,400,441.516500320435,279.100006103516,646.5
189000,795000,400,488.467500991821,375.600006103516,655.5
190000,795000,400,568.131249313354,337.600006103516,923.299987792969
191000,795000,400,596.152998580933,314.799987792969,964.400024414062
192000,795000,400,680.099748077393,371.799987792969,924.099975585938
193000,795000,400,752.611499023438,542.099975585938,940.099975585938
194000,795000,400,658.451750564575,467,867.700012207031
195000,795000,400,513.596000366211,323.899993896484,816.299987792969
196000,795000,400,496.838999557495,298.299987792969,815.299987792969
197000,795000,400,337.854750061035,218.5,479.100006103516
198000,795000,400,414.722999420166,223.399993896484,698.799987792969
199000,795000,400,383.658749847412,200.899993896484,705.5
2e+05,795000,400,414.894251098633,192.600006103516,687.400024414062
201000,795000,400,540.762749710083,416,665.599975585938
202000,795000,400,582.257750473022,397.899993896484,705.799987792969
203000,795000,400,486.642749633789,376.5,612.799987792969
204000,795000,400,462.569250183105,339.700012207031,559.700012207031
205000,795000,400,359.48724899292,311.899993896484,459
206000,795000,400,350.253499450684,312.399993896484,564.099975585938
207000,795000,400,471.30750038147,338.399993896484,653.599975585938
208000,795000,400,488.582749862671,401.5,643.599975585938
209000,795000,400,408.76624961853,340.799987792969,500.299987792969
210000,795000,400,436.494500198364,357.200012207031,472.899993896484
211000,795000,400,456.061999664307,379.899993896484,603
212000,795000,400,517.550000839233,377.799987792969,730.799987792969
213000,795000,400,484.157000198364,372,686
214000,795000,400,468.608250427246,399.899993896484,566.5
215000,795000,400,515.381999053955,422.700012207031,593.599975585938
216000,795000,400,574.747249603271,492.100006103516,713.799987792969
217000,795000,400,624.966250915527,453.700012207031,824.099975585938
218000,795000,400,624.086750030518,485.100006103516,768.599975585938
219000,795000,400,446.044749145508,370.5,597.900024414062
220000,795000,400,454.954001235962,370.5,617.099975585938
221000,795000,400,772.049749755859,562.599975585938,900.299987792969
222000,795000,400,709.610749359131,506.700012207031,895.5
223000,795000,400,551.478249893188,460.899993896484,821.599975585938
224000,795000,400,581.30749961853,429.600006103516,820.900024414062
225000,795000,400,569.694999923706,430.299987792969,689
226000,795000,400,338.155249767303,64.8000030517578,570
227000,795000,400,69.2944997215271,29.3999996185303,250.399993896484
228000,795000,400,98.7267500352859,29.3999996185303,348.700012207031
229000,795000,400,419.084000358582,154.100006103516,587.799987792969
230000,795000,400,466.155000915527,300.600006103516,594.799987792969
231000,795000,400,601.76150177002,548.700012207031,649
232000,795000,400,609.185249633789,519.200012207031,647.5
166000,795000,83,15.3614457357361,-1.79999995231628,45
134000,794000,297,84.0286197390169,-1.79999995231628,233.699996948242
135000,794000,400,248.145749988556,105.599998474121,523.099975585938
136000,794000,400,286.598999519348,199,450.5
137000,794000,400,510.189251251221,316.5,777.900024414062
138000,794000,400,373.716499786377,173.899993896484,663.799987792969
139000,794000,400,431.242499885559,191.699996948242,688.900024414062
140000,794000,400,248.794000597,60.7999992370605,413
141000,794000,219,104.09680339626,-1.79999995231628,244.800003051758
166000,794000,205,31.1819511423024,-1.79999995231628,96.0999984741211
167000,794000,400,71.9544999933243,30.5,121.599998474121
168000,794000,400,79.7642500400543,29.3999996185303,159.100006103516
169000,794000,400,43.4149999809265,18.7000007629395,146.600006103516
170000,794000,400,151.483750019073,24.2000007629395,262.5
171000,794000,400,268.042250289917,196.5,398.299987792969
172000,794000,400,352.871249465942,243.100006103516,440.299987792969
173000,794000,400,321.769249420166,234.399993896484,400.100006103516
174000,794000,397,223.353904693493,-1.79999995231628,305.399993896484
178000,794000,20,4.5700000166893,-1.79999995231628,30.6000003814697
179000,794000,314,69.2063695188066,-1.79999995231628,304.700012207031
180000,794000,398,71.421608216499,-1.79999995231628,305.5
181000,794000,264,68.7223486719709,-1.79999995231628,211.800003051758
182000,794000,115,39.3330433503441,-1.79999995231628,113.800003051758
183000,794000,57,17.540350788518,-1.79999995231628,106
185000,794000,250,166.983999965906,-1.79999995231628,379
186000,794000,399,120.986967067447,-1.79999995231628,381.100006103516
187000,794000,400,97.7094995516539,2.70000004768372,281.399993896484
188000,794000,400,265.295000476837,99.3000030517578,438.399993896484
189000,794000,400,366.407250671387,239.199996948242,568.599975585938
190000,794000,400,389.702000198364,261.200012207031,628.799987792969
191000,794000,400,392.296500930786,260.700012207031,608.900024414062
192000,794000,400,318.030249557495,176.899993896484,540.900024414062
193000,794000,400,433.031999702454,226.600006103516,709.900024414062
194000,794000,400,625.969000015259,390.100006103516,830.700012207031
195000,794000,400,620.100500106812,445.5,788.200012207031
196000,794000,400,571.530749282837,378.600006103516,811.5
197000,794000,400,401.018000259399,342.899993896484,496.5
198000,794000,400,688.969248962402,489.799987792969,855.200012207031
199000,794000,400,475.528750076294,314,731.299987792969
2e+05,794000,400,599.578750534058,327.299987792969,843.900024414062
201000,794000,400,719.209248962402,552.599975585938,874.900024414062
202000,794000,400,637.445498962402,437.5,781.799987792969
203000,794000,400,498.409999237061,408,652
204000,794000,400,423.285,340.799987792969,485.899993896484
205000,794000,400,323.307499923706,312.200012207031,384.399993896484
206000,794000,400,463.270749893188,319.299987792969,624.299987792969
207000,794000,400,584.834500961304,474,652.299987792969
208000,794000,400,538.48024810791,480.5,635.099975585938
209000,794000,400,465.075998764038,388.100006103516,557.200012207031
210000,794000,400,447.049000015259,391.299987792969,471.600006103516
211000,794000,400,528.947000656128,455.100006103516,622
212000,794000,400,627.70274810791,468.700012207031,745.200012207031
213000,794000,400,504.117249984741,430.899993896484,666.900024414062
214000,794000,400,572.26075050354,478.299987792969,686.799987792969
215000,794000,400,685.168998565674,576,803.299987792969
216000,794000,400,636.54200012207,569,741.299987792969
217000,794000,400,681.532250518799,562.5,791.400024414062
218000,794000,400,728.150999298096,580.200012207031,834.400024414062
219000,794000,400,540.825000762939,388.799987792969,754.799987792969
220000,794000,400,417.059249572754,379.100006103516,538.5
221000,794000,400,719.033500137329,491.299987792969,889.700012207031
222000,794000,400,779.932498931885,516.400024414062,934
223000,794000,400,698.548501586914,436.299987792969,862.900024414062
224000,794000,400,670.847250518799,338.100006103516,885.5
225000,794000,400,405.41399974823,49.7000007629395,678.599975585938
226000,794000,400,89.6917498397827,29.3999996185303,415.799987792969
227000,794000,400,60.7442498445511,29.3999996185303,322.399993896484
228000,794000,400,347.240250263214,37.0999984741211,569
229000,794000,400,572.392499771118,365.600006103516,638.599975585938
230000,794000,400,593.345747528076,532.799987792969,641
231000,794000,400,569.261249542236,527.599975585938,610.900024414062
232000,794000,400,492.528999938965,318.100006103516,591.700012207031
175000,794000,239,63.3845189537962,-1.79999995231628,225.199996948242
184000,794000,141,65.2581559952269,-1.79999995231628,183.199996948242
176000,794000,13,18.9461538424859,-1.79999995231628,45.5
134000,793000,252,105.348015833232,-1.79999995231628,269.399993896484
135000,793000,400,333.117749271393,111,519.900024414062
136000,793000,400,448.057500534058,176.5,629.200012207031
137000,793000,400,606.767751159668,406.600006103516,755.599975585938
138000,793000,400,347.125500240326,96,757.599975585938
139000,793000,400,196.286000080109,40.9000015258789,515.900024414062
140000,793000,340,179.407353704116,-1.79999995231628,412.600006103516
141000,793000,25,24.5560002994537,-1.79999995231628,63.9000015258789
166000,793000,256,27.3335938275559,-1.79999995231628,72.8000030517578
167000,793000,400,27.5824999492988,-1.79999995231628,103.300003051758
168000,793000,400,76.9087502193451,24.7999992370605,179.699996948242
169000,793000,400,51.4335000252724,9.19999980926514,187.800003051758
170000,793000,400,90.7465001487732,13.8000001907349,219.100006103516
171000,793000,400,202.198999786377,61,304.100006103516
172000,793000,400,196.195250148773,68,310.700012207031
173000,793000,400,214.384249954224,158.5,285.799987792969
174000,793000,400,212.513999862671,175.5,273.600006103516
175000,793000,400,204.790749931335,36.7999992370605,297.899993896484
176000,793000,307,117.965146564117,-1.79999995231628,218.100006103516
179000,793000,30,-0.986666648586591,-1.79999995231628,0.699999988079071
180000,793000,285,36.0350876029385,-1.79999995231628,245.899993896484
183000,793000,382,231.024607058595,-1.79999995231628,531.299987792969
184000,793000,400,347.250249156952,77.3000030517578,562.700012207031
185000,793000,400,416.813499946594,157.300003051758,666.700012207031
186000,793000,400,530.841499404907,267.700012207031,741
187000,793000,400,486.417249565125,196.600006103516,786.299987792969
188000,793000,400,579.166498756409,246.5,858.799987792969
189000,793000,400,578.408501205444,351.899993896484,812.400024414062
190000,793000,400,486.417250404358,245.5,669
191000,793000,400,315.535249443054,158.800003051758,611.700012207031
192000,793000,400,181.322999610901,132.5,302.299987792969
193000,793000,400,180.510250072479,105.5,420.399993896484
194000,793000,400,260.765249843597,93,575.299987792969
195000,793000,400,287.562249698639,92.6999969482422,579.599975585938
196000,793000,400,282.116750144958,130.800003051758,462
197000,793000,400,363.259999580383,173.600006103516,530.200012207031
198000,793000,400,603.363249893188,404,846
199000,793000,400,474.596500091553,390.899993896484,623.299987792969
2e+05,793000,400,518.181249694824,310.299987792969,718
201000,793000,400,469.733250350952,281.899993896484,682.5
202000,793000,400,397.23650062561,237.600006103516,535
203000,793000,400,359.325000648499,184.100006103516,462.399993896484
204000,793000,400,408.213750152588,236.5,492.799987792969
205000,793000,400,313.402750053406,198,454.299987792969
206000,793000,400,315.128000450134,189.5,466.600006103516
207000,793000,400,380.053500099182,213.899993896484,533.5
208000,793000,400,428.196499176025,313.100006103516,524.200012207031
209000,793000,400,406.399499206543,349.899993896484,469.100006103516
210000,793000,400,394.513249664307,334.600006103516,466.799987792969
211000,793000,400,460.664250564575,377.200012207031,561.200012207031
212000,793000,400,452.813999786377,262.399993896484,577
213000,793000,400,441.489750900269,270.299987792969,552.700012207031
214000,793000,400,572.308500213623,520.599975585938,660.900024414062
215000,793000,400,624.709749603271,512.900024414062,735.599975585938
216000,793000,400,518.207499084473,426,663.799987792969
217000,793000,400,495.796500396729,381.299987792969,668.900024414062
218000,793000,400,462.269999771118,306.399993896484,685.700012207031
219000,793000,400,432.981500320435,311.100006103516,725.799987792969
220000,793000,400,416.484750213623,348.799987792969,614.700012207031
221000,793000,400,554.605499954224,427.799987792969,775.799987792969
222000,793000,400,674.930749816894,492.299987792969,831.799987792969
223000,793000,400,541.969998779297,331.399993896484,822.200012207031
224000,793000,400,278.038999948502,45.9000015258789,540.700012207031
225000,793000,400,64.9414998912811,29.3999996185303,300.100006103516
226000,793000,400,45.5627495908737,29.3999996185303,245.600006103516
227000,793000,400,306.948499541283,29.3999996185303,561.900024414062
228000,793000,400,513.560500564575,360.399993896484,600.299987792969
229000,793000,400,447.84900062561,294.700012207031,601.200012207031
230000,793000,400,405.840999755859,305.100006103516,546.5
231000,793000,400,500.774499664307,365.799987792969,611.099975585938
232000,793000,400,490.336748657227,329.399993896484,632.200012207031
181000,793000,268,122.462686388795,-1.79999995231628,259.5
182000,793000,251,97.1151395831925,-1.79999995231628,248.899993896484
177000,793000,110,44.9290905941616,-1.79999995231628,138.399993896484
178000,793000,36,27.7277776069111,-1.79999995231628,85.1999969482422
134000,792000,17,21.9764705252121,-1.79999995231628,64.1999969482422
135000,792000,195,59.8697436488592,-1.79999995231628,189
136000,792000,396,140.569444175923,-1.79999995231628,416.600006103516
137000,792000,400,343.942499694824,102.300003051758,728
138000,792000,400,341.870000152588,141.399993896484,739.299987792969
139000,792000,201,66.1860697399918,-1.79999995231628,161.399993896484
140000,792000,9,39.7333337730832,-1.79999995231628,77.4000015258789
166000,792000,296,28.3851351183965,-1.79999995231628,83.3000030517578
167000,792000,400,11.1049999806285,-1.79999995231628,55.5
168000,792000,400,22.0017499566078,-1.79999995231628,78.8000030517578
169000,792000,400,10.4229998230934,9.19999980926514,45.0999984741211
170000,792000,400,15.4619998764992,9.19999980926514,68.5999984741211
171000,792000,400,28.2889998888969,9.19999980926514,154.100006103516
