,ID,X,Y,species,adults
1851,2808,-5.277968899,56.55772135,Chequered Skipper,Present
1852,2809,-5.277968899,56.55772135,Chequered Skipper,Present
1853,2810,-5.277968899,56.55772135,Chequered Skipper,Present
1854,2811,-5.277968899,56.55772135,Chequered Skipper,Present
1855,2812,-5.276189539,56.55597038,Chequered Skipper,Present
1856,2813,-5.276422304,56.55866113,Chequered Skipper,Present
1857,2814,-5.276422304,56.55866113,Chequered Skipper,Present
1858,2815,-5.274642969,56.55691013,Chequered Skipper,Present
1859,2816,-5.274642969,56.55691013,Chequered Skipper,Present
1860,2817,-5.274642969,56.55691013,Chequered Skipper,Present
1861,2818,-5.27301881,56.55695294,Chequered Skipper,Present
1862,2819,-5.271549599,56.55878958,Chequered Skipper,Present
1863,2820,-5.269847915,56.55793543,Chequered Skipper,Present
1864,2821,-5.268068916,56.55618434,Chequered Skipper,Present
1865,2822,-5.268068916,56.55618434,Chequered Skipper,Present
1866,2823,-5.268223705,56.55797818,Chequered Skipper,Present
1867,2824,-5.268223705,56.55797818,Chequered Skipper,Present
1868,2825,-5.266522132,56.55712399,Chequered Skipper,Present
1869,2826,-5.284154512,56.55396207,Chequered Skipper,Present
1870,2827,-5.282685956,56.55579883,Chequered Skipper,Present
1871,2828,-5.27781365,56.55592752,Chequered Skipper,Present
1872,2829,-5.277891272,56.55682444,Chequered Skipper,Present
1873,2830,-5.274642969,56.55691013,Chequered Skipper,Present
1874,2831,-5.269847915,56.55793543,Chequered Skipper,Present
1875,2832,-5.263119216,56.55541553,Chequered Skipper,Present
1876,2833,-5.263119216,56.55541553,Chequered Skipper,Present
1877,2834,-5.263196489,56.55631246,Chequered Skipper,Present
1878,2835,-5.263196489,56.55631246,Chequered Skipper,Present
1879,2836,-5.263428335,56.55900324,Chequered Skipper,Present
1880,2837,-5.263660221,56.56169402,Chequered Skipper,Present
1881,2838,-5.261495103,56.55545819,Chequered Skipper,Present
1882,2839,-5.261495103,56.55545819,Chequered Skipper,Present
1883,2840,-5.261958578,56.56083977,Chequered Skipper,Present
1884,2841,-5.26203584,56.5617367,Chequered Skipper,Present
1885,2842,-5.26203584,56.5617367,Chequered Skipper,Present
1886,2843,-5.259870985,56.55550083,Chequered Skipper,Present
1887,2844,-5.259948182,56.55639776,Chequered Skipper,Present
1888,2845,-5.260411454,56.56177935,Chequered Skipper,Present
1889,2846,-5.258324022,56.55644039,Chequered Skipper,Present
1890,2847,-5.258324022,56.55644039,Chequered Skipper,Present
1891,2848,-5.258324022,56.55644039,Chequered Skipper,Present
1892,2849,-5.258555523,56.55913118,Chequered Skipper,Present
1893,2850,-5.256699857,56.55648299,Chequered Skipper,Present
1894,2851,-5.256776981,56.55737992,Chequered Skipper,Present
1895,2852,-5.256931243,56.55917379,Chequered Skipper,Present
1896,2853,-5.255152774,56.5574225,Chequered Skipper,Present
1897,2854,-5.255384059,56.56011331,Chequered Skipper,Present
1898,2855,-5.255846749,56.56549491,Chequered Skipper,Present
1899,2856,-5.250742046,56.56293175,Chequered Skipper,Present
1900,2857,-5.305857345,56.44820562,Chequered Skipper,Present
1901,2858,-5.305857345,56.44820562,Chequered Skipper,Present
1902,2859,-5.302618405,56.44829193,Chequered Skipper,Present
1903,2860,-5.305857345,56.44820562,Chequered Skipper,Present
1904,2861,-5.305857345,56.44820562,Chequered Skipper,Present
1905,2862,-5.302618405,56.44829193,Chequered Skipper,Present
1906,2863,-5.023233444,56.7718208,Chequered Skipper,Present
1909,2866,-5.013502404,56.77295535,Chequered Skipper,Present
1912,2869,-5.025075282,56.71335028,Chequered Skipper,Present
1913,2870,-5.005929307,56.71920712,Chequered Skipper,Present
1915,2872,-5.535336145,56.71608632,Chequered Skipper,Present
1919,2876,-5.019565526,56.96021755,Chequered Skipper,Present
1920,2877,-5.020746646,56.77143168,Chequered Skipper,Present
1921,2878,-4.988069674,56.77221948,Chequered Skipper,Present
1922,2879,-5.742120962,56.5922542,Chequered Skipper,Present
1923,2880,-5.734439322,56.59698104,Chequered Skipper,Present
1927,2884,-5.637978883,56.88979713,Chequered Skipper,Present
1929,2886,-5.250122043,56.85869897,Chequered Skipper,Present
1931,2888,-5.033385769,56.57292406,Chequered Skipper,Present
1935,2892,-5.299268904,56.50321887,Chequered Skipper,Present
1937,2894,-5.193087849,56.41969774,Chequered Skipper,Present
1938,2895,-5.25198136,56.55840454,Chequered Skipper,Present
1939,2896,-4.995474312,56.91630527,Chequered Skipper,Present
1941,2898,-5.005125955,56.78079783,Chequered Skipper,Present
1943,2900,-5.32712248,56.71867903,Chequered Skipper,Present
1944,2901,-5.310811899,56.71911387,Chequered Skipper,Present
1950,2907,-5.087969578,56.68304193,Chequered Skipper,Present
1951,2908,-5.928402555,56.68316728,Chequered Skipper,Present
1952,2909,-5.917491565,56.68036422,Chequered Skipper,Present
1953,2910,-5.290468144,56.62661114,Chequered Skipper,Present
1955,2912,-5.325883336,56.88951404,Chequered Skipper,Present
1956,2913,-5.257201077,56.42971603,Chequered Skipper,Present
1958,2915,-5.439740145,56.87743824,Chequered Skipper,Present
1959,2916,-5.282530495,56.55400501,Chequered Skipper,Present
1960,2917,-5.349857777,56.4317416,Chequered Skipper,Present
1964,2921,-5.068853192,56.96935379,Chequered Skipper,Present
1965,2922,-5.78085564,56.71876021,Chequered Skipper,Present
1966,2923,-5.779315436,56.71970613,Chequered Skipper,Present
1968,2925,-5.776324767,56.72249433,Chequered Skipper,Present
1970,2927,-5.77586397,56.73419713,Chequered Skipper,Present
1976,2933,-5.45009599,56.87400586,Chequered Skipper,Present
1977,2934,-5.448293117,56.8722577,Chequered Skipper,Present
1990,2947,-5.134338919,56.51378641,Chequered Skipper,Present
1992,2949,-5.129545293,56.51480628,Chequered Skipper,Present
1994,2951,-5.121653752,56.51770174,Chequered Skipper,Present
1995,2952,-5.121653752,56.51770174,Chequered Skipper,Present
2000,2957,-5.160949902,56.5014255,Chequered Skipper,Present
2001,2958,-5.161398187,56.50680766,Chequered Skipper,Present
2003,2960,-5.132851624,56.79068649,Chequered Skipper,Present
2010,2967,-5.095652142,56.97498495,Chequered Skipper,Present
2011,2968,-5.093860657,56.97323159,Chequered Skipper,Present
2012,2969,-5.092441358,56.97596328,Chequered Skipper,Present
2013,2970,-5.136061379,56.90746087,Chequered Skipper,Present
2014,2971,-5.130028955,56.91390436,Chequered Skipper,Present
2016,2973,-5.296358485,56.71275523,Chequered Skipper,Present
2018,2975,-5.610689411,56.75168419,Chequered Skipper,Present
2020,2977,-5.543320104,56.7140612,Chequered Skipper,Present
2021,2978,-5.065041125,56.90293227,Chequered Skipper,Present
2027,2984,-5.076157027,56.79839062,Chequered Skipper,Present
2028,2985,-5.253708063,56.88107863,Chequered Skipper,Present
2029,2986,-5.078082938,56.9017126,Chequered Skipper,Present
2030,2987,-5.389792914,56.86981525,Chequered Skipper,Present
2031,2988,-5.561856702,56.56428788,Chequered Skipper,Present
2032,2989,-5.55759762,56.55362116,Chequered Skipper,Present
2033,2990,-5.546400681,56.55573961,Chequered Skipper,Present
2037,2994,-5.921214557,56.68474292,Chequered Skipper,Present
2038,2995,-5.512573205,56.87495976,Chequered Skipper,Present
2040,2997,-5.317057015,56.4435464,Chequered Skipper,Present
2041,2998,-5.313153778,56.4490447,Chequered Skipper,Present
2042,2999,-5.313185034,56.44940346,Chequered Skipper,Present
2043,3000,-5.312248199,56.44610224,Chequered Skipper,Present
2044,3001,-5.262340802,56.43762666,Chequered Skipper,Present
2045,3002,-5.219044215,56.41880159,Chequered Skipper,Present
2046,3003,-5.219051798,56.41889129,Chequered Skipper,Present
2047,3004,-5.219059382,56.41898098,Chequered Skipper,Present
2048,3005,-5.219066966,56.41907068,Chequered Skipper,Present
2049,3006,-5.218621972,56.41764391,Chequered Skipper,Present
2050,3007,-5.218652301,56.4180027,Chequered Skipper,Present
2051,3008,-5.218490468,56.41800691,Chequered Skipper,Present
2052,3009,-5.235941748,56.42105845,Chequered Skipper,Present
2061,3018,-5.390290319,56.47851482,Chequered Skipper,Present
2063,3020,-5.26474101,56.42210115,Chequered Skipper,Present
2068,3025,-5.406529238,56.52099791,Chequered Skipper,Present
2071,3028,-5.264355143,56.42516782,Chequered Skipper,Present
2075,3032,-5.219159832,56.40194312,Chequered Skipper,Present
2084,3041,-5.14237724,56.51268424,Chequered Skipper,Present
2085,3042,-5.14237724,56.51268424,Chequered Skipper,Present
2093,3050,-5.135961451,56.51374543,Chequered Skipper,Present
2104,3061,-5.131093842,56.51386831,Chequered Skipper,Present
2118,3075,-5.123202615,56.51676386,Chequered Skipper,Present
2119,3076,-5.123202615,56.51676386,Chequered Skipper,Present
2121,3078,-5.121653752,56.51770174,Chequered Skipper,Present
2122,3079,-5.121653752,56.51770174,Chequered Skipper,Present
2123,3080,-5.121653752,56.51770174,Chequered Skipper,Present
2133,3090,-5.163520999,56.49326961,Chequered Skipper,Present
2134,3091,-5.163520999,56.49326961,Chequered Skipper,Present
2143,3100,-5.162646606,56.5022812,Chequered Skipper,Present
2144,3101,-5.162646606,56.5022812,Chequered Skipper,Present
2146,3103,-5.162870857,56.50497228,Chequered Skipper,Present
2147,3104,-5.162870857,56.50497228,Chequered Skipper,Present
2149,3106,-5.162870857,56.50497228,Chequered Skipper,Present
2152,3109,-5.160651131,56.49783739,Chequered Skipper,Present
2153,3110,-5.160651131,56.49783739,Chequered Skipper,Present
2169,3126,-5.1583031,56.50868431,Chequered Skipper,Present
2174,3131,-5.155133119,56.50966387,Chequered Skipper,Present
2175,3132,-5.155133119,56.50966387,Chequered Skipper,Present
2181,3138,-4.878233866,56.88760413,Chequered Skipper,Present
2182,3139,-5.727639915,56.6106722,Chequered Skipper,Present
2191,3148,-5.111915563,56.91345816,Chequered Skipper,Present
2205,3162,-5.066680599,56.90289202,Chequered Skipper,Present
2206,3163,-5.612027192,56.88470708,Chequered Skipper,Present
2207,3164,-5.61357832,56.88376311,Chequered Skipper,Present
2209,3166,-5.730195257,56.78502545,Chequered Skipper,Present
2212,3169,-5.724794049,56.7636083,Chequered Skipper,Present
2214,3171,-5.533445207,56.62623524,Chequered Skipper,Present
2215,3172,-5.854376989,56.63827648,Chequered Skipper,Present
2216,3173,-5.859256838,56.63812506,Chequered Skipper,Present
2217,3174,-5.756600069,56.59856073,Chequered Skipper,Present
2219,3176,-5.036231375,56.77060593,Chequered Skipper,Present
2224,3181,-5.55169209,56.56008369,Chequered Skipper,Present
2226,3183,-5.719319397,56.71656835,Chequered Skipper,Present
2227,3184,-5.791967581,56.8937544,Chequered Skipper,Present
2228,3185,-5.560830847,56.70906619,Chequered Skipper,Present
2232,3189,-5.751560094,56.9003704,Chequered Skipper,Present
2236,3193,-5.011603001,56.86153764,Chequered Skipper,Present
2241,3198,-5.077284514,56.66218285,Chequered Skipper,Present
2242,3199,-5.306185873,56.97318908,Chequered Skipper,Present
2243,3200,-5.285153352,56.97733938,Chequered Skipper,Present
2244,3201,-5.09124504,56.98138601,Chequered Skipper,Present
2251,3208,-5.821104689,56.59974043,Chequered Skipper,Present
2252,3209,-5.111915563,56.91345816,Chequered Skipper,Present
2257,3214,-5.081361735,56.90163173,Chequered Skipper,Present
2262,3219,-5.230155179,56.39873534,Chequered Skipper,Present
2263,3220,-5.063401508,56.66207604,Chequered Skipper,Present
2264,3221,-5.381956858,56.53816662,Chequered Skipper,Present
2265,3222,-5.381182981,56.54043521,Chequered Skipper,Present
2269,3226,-4.966344394,56.52780204,Chequered Skipper,Present
2270,3227,-5.241089659,56.43103729,Chequered Skipper,Present
2274,3231,-5.063401508,56.66207604,Chequered Skipper,Present
2276,3233,-5.254921529,56.55473169,Chequered Skipper,Present
2283,3240,-5.254921529,56.55473169,Chequered Skipper,Present
2285,3242,-5.254921529,56.55473169,Chequered Skipper,Present
2288,3245,-5.254921529,56.55473169,Chequered Skipper,Present
2294,3251,-5.254921529,56.55473169,Chequered Skipper,Present
2311,3268,-5.143922305,56.51269006,Chequered Skipper,Present
2312,3269,-5.197244402,56.58396206,Chequered Skipper,Present
2314,3271,-5.306811976,56.55246184,Chequered Skipper,Present
2320,3277,-5.313307592,56.5522887,Chequered Skipper,Present
2326,3283,-5.083783227,56.5519076,Chequered Skipper,Present
2327,3284,-5.084002303,56.55459886,Chequered Skipper,Present
2328,3285,-5.081118407,56.55916492,Chequered Skipper,Present
2329,3286,-5.254807394,56.43966755,Chequered Skipper,Present
2332,3289,-5.158263441,56.46913242,Chequered Skipper,Present
2333,3290,-5.15200424,56.47198842,Chequered Skipper,Present
2334,3291,-5.145595569,56.47305003,Chequered Skipper,Present
2336,3293,-5.131821721,56.48328668,Chequered Skipper,Present
2337,3294,-5.255229864,56.55831944,Chequered Skipper,Present
2338,3295,-5.063401508,56.66207604,Chequered Skipper,Present
2341,3298,-5.147244645,56.51256092,Chequered Skipper,Present
2343,3300,-5.14237724,56.51268424,Chequered Skipper,Present
2345,3302,-5.135961451,56.51374543,Chequered Skipper,Present
2346,3303,-5.134338919,56.51378641,Chequered Skipper,Present
2347,3304,-5.131093842,56.51386831,Chequered Skipper,Present
2349,3306,-5.129545293,56.51480628,Chequered Skipper,Present
2350,3307,-5.129545293,56.51480628,Chequered Skipper,Present
2353,3310,-5.123202615,56.51676386,Chequered Skipper,Present
2357,3314,-5.16653979,56.49049581,Chequered Skipper,Present
2359,3316,-5.163520999,56.49326961,Chequered Skipper,Present
2361,3318,-5.162048794,56.495105,Chequered Skipper,Present
2362,3319,-5.162048794,56.495105,Chequered Skipper,Present
2363,3320,-5.162646606,56.5022812,Chequered Skipper,Present
2365,3322,-5.160949902,56.5014255,Chequered Skipper,Present
2366,3323,-5.160949902,56.5014255,Chequered Skipper,Present
2368,3325,-5.160949902,56.5014255,Chequered Skipper,Present
2370,3327,-5.159178617,56.49967275,Chequered Skipper,Present
2372,3329,-5.1583031,56.50868431,Chequered Skipper,Present
2374,3331,-5.155133119,56.50966387,Chequered Skipper,Present
2375,3332,-5.228346313,56.45294482,Chequered Skipper,Present
2376,3333,-5.300376267,56.44115977,Chequered Skipper,Present
2380,3337,-5.297410411,56.43409178,Chequered Skipper,Present
2386,3343,-5.255306959,56.55921637,Chequered Skipper,Present
2388,3345,-5.223785044,56.39912599,Chequered Skipper,Present
2389,3346,-5.38038023,56.5715625,Chequered Skipper,Present
2391,3348,-5.170230331,56.40814878,Chequered Skipper,Present
2392,3349,-5.170977108,56.41711909,Chequered Skipper,Present
2393,3350,-5.312626636,56.43274215,Chequered Skipper,Present
2395,3352,-5.079307222,56.67696439,Chequered Skipper,Present
2396,3353,-5.115626303,56.36795826,Chequered Skipper,Present
2397,3354,-5.257009042,56.55723899,Chequered Skipper,Present
2399,3356,-5.256220076,56.55752937,Chequered Skipper,Present
2402,3359,-5.388252114,56.41375157,Chequered Skipper,Present
2403,3360,-5.387789877,56.42131595,Chequered Skipper,Present
2404,3361,-5.384876162,56.41591157,Chequered Skipper,Present
2408,3365,-5.254921529,56.55473169,Chequered Skipper,Present
2412,3369,-5.254921529,56.55473169,Chequered Skipper,Present
2415,3372,-5.254921529,56.55473169,Chequered Skipper,Present
2416,3373,-5.254921529,56.55473169,Chequered Skipper,Present
2421,3378,-5.254921529,56.55473169,Chequered Skipper,Present
2439,3396,-5.194377977,56.58956422,Chequered Skipper,Present
2440,3397,-5.18560582,56.60147548,Chequered Skipper,Present
2445,3402,-5.188782588,56.60049508,Chequered Skipper,Present
2457,3414,-5.192979423,56.59229696,Chequered Skipper,Present
2458,3415,-5.191504983,56.59413269,Chequered Skipper,Present
2466,3423,-5.191580673,56.59502968,Chequered Skipper,Present
2468,3425,-5.190106064,56.5968654,Chequered Skipper,Present
2472,3429,-5.190106064,56.5968654,Chequered Skipper,Present
2485,3442,-5.187080822,56.59963981,Chequered Skipper,Present
2490,3447,-5.187080822,56.59963981,Chequered Skipper,Present
2492,3449,-5.774529737,56.7184577,Chequered Skipper,Present
2494,3451,-5.772285887,56.71564849,Chequered Skipper,Present
2495,3452,-5.095503174,56.97319093,Chequered Skipper,Present
2497,3454,-5.086729226,56.97655389,Chequered Skipper,Present
2498,3455,-4.826391333,56.8968775,Chequered Skipper,Present
2500,3457,-4.815878303,56.88812726,Chequered Skipper,Present
2501,3458,-5.041132599,56.77048642,Chequered Skipper,Present
2505,3462,-5.064405226,56.90519502,Chequered Skipper,Present
2506,3463,-5.047277966,56.89662565,Chequered Skipper,Present
2508,3465,-5.490484137,56.88456975,Chequered Skipper,Present
2509,3466,-5.094083997,56.97592264,Chequered Skipper,Present
2513,3470,-5.245987882,56.86779582,Chequered Skipper,Present
2515,3472,-5.243883842,56.86245701,Chequered Skipper,Present
2517,3474,-4.898319652,56.89253228,Chequered Skipper,Present
2522,3479,-5.562331596,56.55756721,Chequered Skipper,Present
2523,3480,-5.551111137,56.55996544,Chequered Skipper,Present
2525,3482,-5.558968373,56.55088468,Chequered Skipper,Present
2530,3487,-5.553652543,56.56362386,Chequered Skipper,Present
2536,3493,-5.608608633,56.58496568,Chequered Skipper,Present
2537,3494,-5.629158475,56.62932152,Chequered Skipper,Present
2538,3495,-5.756600069,56.59856073,Chequered Skipper,Present
2542,3499,-5.788358785,56.7607918,Chequered Skipper,Present
2543,3500,-4.982295349,56.95706773,Chequered Skipper,Present
2549,3506,-5.046056436,56.89171179,Chequered Skipper,Present
2551,3508,-5.114337975,56.91294834,Chequered Skipper,Present
2552,3509,-5.114337975,56.91294834,Chequered Skipper,Present
2553,3510,-5.079722339,56.90167217,Chequered Skipper,Present
2554,3511,-5.044833892,56.95735739,Chequered Skipper,Present
2555,3512,-5.254275558,56.66082482,Chequered Skipper,Present
2556,3513,-5.199249841,56.78180857,Chequered Skipper,Present
2557,3514,-5.180325458,56.79038311,Chequered Skipper,Present
2558,3515,-5.050228601,56.84217294,Chequered Skipper,Present
2560,3517,-5.986998343,56.70423302,Chequered Skipper,Present
2569,3526,-5.082756549,56.81890163,Chequered Skipper,Present
2570,3527,-5.739462025,56.59008643,Chequered Skipper,Present
2572,3529,-5.756600069,56.59856073,Chequered Skipper,Present
